census_2010_block_id	census_block_id
530330323234003	302
530330323232004	303
530330323232005	304
530330323234004	305
530330323231013	306
530330317032022	307
530330238043009	308
530330315023004	309
530330252002017	310
530330112001017	311
530330112001016	312
530330112001018	313
530330112001019	314
530330112001033	315
530330306001014	316
530330306001015	317
530330306001020	318
530330306001021	319
530330306003024	320
530330306003025	321
530330109001043	322
530330109001019	323
530330224004023	324
530330323252013	325
530330323252011	326
530330323252012	327
530330323233012	328
530330323231012	329
530330323231008	330
530330323232002	331
530330282001003	332
530330282001011	333
530330282001008	334
530330282001012	335
530330281001001	336
530330281001000	337
530330282003000	338
530330281001002	339
530330281001004	340
530330281001003	341
530330282003001	342
530330281002001	343
530330281002000	344
530330282003002	345
530330282001009	346
530330282001010	347
530330281002015	348
530330281002017	349
530330282003003	350
530330281002016	351
530330282002008	352
530330282003004	353
530330282002005	354
530330282002010	355
530330281002019	356
530330245001001	357
530330245001024	358
530330245001019	359
530330245001018	360
530330120002001	361
530330251013002	362
530330320072003	363
530330320072010	364
530330105005018	365
530330301007002	366
530330301006012	367
530330301006010	368
530330067003017	369
530330067001012	370
530330067001004	371
530330320061014	372
530330320061013	373
530330320061015	374
530330096002011	375
530330096002002	376
530330096002001	377
530330098005006	378
530330099004030	379
530330097011011	380
530330097011015	381
530330097011022	382
530330097025010	383
530330097025015	384
530330097011009	385
530330097011010	386
530330097025004	387
530330298014015	388
530330298014014	389
530330234032001	390
530330069004018	391
530330106001015	392
530330106001016	393
530330106001017	394
530330106001018	395
530330106001019	396
530330106001023	397
530330106001005	398
530330106001004	399
530330106001011	400
530330106001010	401
530330044002025	402
530330044002026	403
530330226033004	404
530330308013000	405
530330050002011	406
530330050002012	407
530330050002013	408
530330295023005	409
530330295023006	410
530330321031056	411
530330321031044	412
530330220052003	413
530330220052005	414
530330097014010	415
530330097013018	416
530330097013019	417
530330110022008	418
530330110011002	419
530330260023000	420
530330275002003	421
530330275002004	422
530330275002007	423
530330275002002	424
530330275002006	425
530330275002013	426
530330275002005	427
530330091002007	428
530330258052005	429
530330258052011	430
530330258052004	431
530330258052013	432
530330258062005	433
530330258052009	434
530330258052010	435
530330258053009	436
530330258053014	437
530330258053015	438
530330258053017	439
530330258053016	440
530330258052000	441
530330258052001	442
530330258052002	443
530330258052003	444
530330254001006	445
530330254001010	446
530330028001011	447
530330028001004	448
530330028001005	449
530330028001010	450
530330273004015	451
530330273004020	452
530330322084003	453
530330078003013	454
530330078003012	455
530330078003011	456
530330054003005	457
530330250061013	458
530330322152032	459
530330322152035	460
530330322152036	461
530330322152033	462
530330322152034	463
530330322101016	464
530330322101004	465
530330322101003	466
530330322101001	467
530330325002093	468
530330325002084	469
530330290034001	470
530330204025000	471
530330204025001	472
530330256021002	473
530330256021011	474
530330256021000	475
530330256021001	476
530330304015019	477
530330304015017	478
530330304015008	479
530330303112009	480
530330303112007	481
530330303112006	482
530330303112005	483
530330303112014	484
530330303112015	485
530330294033010	486
530330294033009	487
530330294032004	488
530330294032008	489
530330043013009	490
530330043013010	491
530330043013011	492
530330043013016	493
530330321032014	494
530330321033008	495
530330304015018	496
530330321032015	497
530330303082014	498
530330303082013	499
530330303082003	500
530330303082002	501
530330303082004	502
530330303082007	503
530330303082000	504
530330303082001	505
530330303081002	506
530330303081001	507
530330303081000	508
530330303081003	509
530330303081007	510
530330303082005	511
530330303081009	512
530330303081010	513
530330303081004	514
530330303081006	515
530330303081005	516
530330303084004	517
530330303081008	518
530330014003006	519
530330014003007	520
530330014003005	521
530330014003004	522
530330014003003	523
530330014003002	524
530330014003010	525
530330204021004	526
530330204021003	527
530330303124003	528
530330303124007	529
530330303122008	530
530330303122004	531
530330303124008	532
530330291021011	533
530330291021022	534
530330293054006	535
530330274001018	536
530330274001019	537
530330324013051	538
530330324013052	539
530330324013053	540
530330217003001	541
530330217003007	542
530330217003008	543
530330217003002	544
530330217001000	545
530330217001001	546
530330217001007	547
530330217001008	548
530330217001002	549
530610519172009	550
530330217003004	551
530610519172006	552
530330216001011	553
530330216001000	554
530330216001002	555
530330217001009	556
530330217001003	557
530330217004009	558
530330217004010	559
530330217004011	560
530330217004012	561
530330217004004	562
530330217004001	563
530330217004000	564
530330217004003	565
530330217004008	566
530330217004006	567
530330217004007	568
530330217004005	569
530330217003010	570
530330217002015	571
530330217002017	572
530330217002016	573
530330217002019	574
530330217002020	575
530330217005008	576
530330217005009	577
530330303123003	578
530330303123002	579
530330303123001	580
530330303123017	581
530330303123000	582
530330096001008	583
530330096002005	584
530330096002006	585
530330314005000	586
530330315023034	587
530530702072019	588
530330315023037	589
530530702072018	590
530530702073002	591
530530702073001	592
530330315023045	593
530530702073023	594
530330315021170	595
530330315021039	596
530330315021048	597
530330315021059	598
530330315021045	599
530530701001033	600
530530701001034	601
530330225003001	602
530330225003002	603
530330312025006	604
530330312025007	605
530330312025034	606
530330312025008	607
530330312025009	608
530330312025035	609
530330315013044	610
530330312023013	611
530330312023021	612
530330315013042	613
530330315013083	614
530330315022003	615
530330315013015	616
530330315022004	617
530330315013084	618
530330315021122	619
530330315021175	620
530330315021079	621
530330315021032	622
530330097013022	623
530330322073002	624
530330277023022	625
530330277023024	626
530330277023029	627
530330301006001	628
530330301006000	629
530330301006003	630
530330305011046	631
530330305011043	632
530330305011025	633
530330305011023	634
530330305011053	635
530330305011047	636
530330316013002	637
530330316013000	638
530330316013004	639
530330316013005	640
530330312044007	641
530330312044004	642
530330316013001	643
530330316013006	644
530330316032012	645
530330316032013	646
530330315012006	647
530330315021092	648
530330327025206	649
530330277015017	650
530330277015021	651
530330277015028	652
530330277015015	653
530330277015014	654
530330292061157	655
530330292061050	656
530330292061160	657
530330292061161	658
530330292061060	659
530330292061051	660
530330292061077	661
530330292061061	662
530330292061072	663
530330292061158	664
530330292061155	665
530330292061020	666
530330292061156	667
530330319062025	668
530330318002002	669
530330318002023	670
530330320032011	671
530330320032005	672
530330320032006	673
530330320032010	674
530330320022035	675
530330320032009	676
530330320032017	677
530330320034078	678
530330320034074	679
530330327025137	680
530330327025001	681
530330327025152	682
530330327025205	683
530330033002010	684
530330033002013	685
530330266001000	686
530330266002000	687
530330266002011	688
530330266002012	689
530330266002006	690
530330121002000	691
530330121002007	692
530330121002012	693
530330121002010	694
530330267004005	695
530330266001003	696
530330266001004	697
530330114022021	698
530330114022020	699
530330266001001	700
530330266002003	701
530330266001005	702
530330266001009	703
530330266002007	704
530330266002008	705
530330266002010	706
530330266002002	707
530330266002013	708
530330266002009	709
530330266001006	710
530330266002001	711
530330121002001	712
530330121002008	713
530330121002009	714
530330267004006	715
530330121002002	716
530330121002003	717
530330120002002	718
530330267004002	719
530330260011023	720
530330253022000	721
530330250063026	722
530330250063029	723
530330321023015	724
530330321023048	725
530330327022000	726
530330327031045	727
530330326021054	728
530330326021049	729
530330326021052	730
530330328002048	731
530330328002002	732
530330327025030	733
530330328003294	734
530330048004018	735
530330048003003	736
530330048004017	737
530339901000029	738
530330243001008	739
530330243001005	740
530330243005006	741
530330243001017	742
530330243001001	743
530330233001024	744
530330233001032	745
530330233001030	746
530330233001033	747
530330231003011	748
530330231003014	749
530330234033005	750
530330322151006	751
530330322131000	752
530330322133006	753
530330322131001	754
530330326012018	755
530330328001119	756
530330328003257	757
530330328003079	758
530330322073014	759
530330322083010	760
530330322083009	761
530330080013019	762
530330029002012	763
530330030001025	764
530330029002010	765
530330029003015	766
530330029002014	767
530330029002013	768
530330030003019	769
530330030003018	770
530330040001000	771
530330323243003	772
530330323242001	773
530330323253006	774
530330323092026	775
530330323133016	776
530330323242004	777
530330323132006	778
530330323132015	779
530330323132013	780
530330323252004	781
530330323242002	782
530330323253000	783
530330323243004	784
530330323132014	785
530330323253008	786
530330323241008	787
530330323243005	788
530330323242000	789
530330324024024	790
530330323151004	791
530330323151007	792
530330323151026	793
530330324024028	794
530330325002000	795
530330325001067	796
530330325004018	797
530330328003281	798
530330202001008	799
530330202002004	800
530330202003001	801
530330202003003	802
530330202003006	803
530330202005000	804
530330208004000	805
530330202002008	806
530330202005004	807
530330202005005	808
530330208001003	809
530330202002013	810
530330202002011	811
530330208001002	812
530330208001001	813
530330202004001	814
530330202001012	815
530330202004004	816
530330202001005	817
530330202005006	818
530330202001010	819
530330202004003	820
530330202001011	821
530330202004006	822
530330202004000	823
530330202003000	824
530330202001013	825
530330202001004	826
530330202003005	827
530330207003002	828
530330217002001	829
530330217002002	830
530330217003005	831
530330217003009	832
530330217001006	833
530330217002018	834
530330216003014	835
530330217002009	836
530330217003000	837
530330217001005	838
530330323201000	839
530330323201001	840
530330323201009	841
530330323201020	842
530330323201017	843
530330323201014	844
530330323073011	845
530330323201019	846
530330323201013	847
530330323073007	848
530610519121032	849
530330323201002	850
530330323201008	851
530330323073009	852
530330323073002	853
530330323073006	854
530330323073031	855
530330324011054	856
530330324011050	857
530330325001018	858
530330325001000	859
530330325001025	860
530330328003227	861
530330328003330	862
530330328003366	863
530330328003345	864
530330328003021	865
530330203005000	866
530330309011015	867
530330309011002	868
530330309011001	869
530330309011004	870
530330309011031	871
530330114012005	872
530330296023025	873
530330022001021	874
530330022001011	875
530330022002000	876
530330096005018	877
530330264005010	878
530330264005012	879
530330264005013	880
530330264005014	881
530330264003003	882
530330264005016	883
530330264003004	884
530330284024046	885
530330268023005	886
530330096005014	887
530330097025012	888
530330097021023	889
530330096005013	890
530330097014014	891
530330097011000	892
530330096003006	893
530330097024019	894
530330097011017	895
530330097011016	896
530330097012003	897
530330097011006	898
530330097011005	899
530330097013024	900
530330097013012	901
530330097013026	902
530330097011020	903
530330097011021	904
530330097011023	905
530330097011019	906
530330097012009	907
530330097013016	908
530330097013004	909
530330097013011	910
530330097013010	911
530330097013023	912
530330106005013	913
530330097012004	914
530330097012002	915
530330095002039	916
530330095001040	917
530330095001039	918
530330095001035	919
530330095001044	920
530330228032003	921
530330228032013	922
530330049005009	923
530330203002005	924
530330317041028	925
530330317042006	926
530330004011008	927
530330004011007	928
530330004011005	929
530330004013000	930
530330004013001	931
530330314003003	932
530330048004015	933
530330048004016	934
530330225004008	935
530330263002020	936
530330263002021	937
530330263002022	938
530330263002039	939
530330263002036	940
530330263002037	941
530330263002038	942
530330263002027	943
530330263002028	944
530330263002018	945
530330263002017	946
530330263002019	947
530330261005003	948
530330261005002	949
530330261004016	950
530330261005004	951
530330219041033	952
530330061003003	953
530330066001005	954
530330066001004	955
530330066001006	956
530330245002026	957
530330245002024	958
530330245002020	959
530330245002021	960
530330245003020	961
530330245002023	962
530330245003019	963
530330245003022	964
530330245001034	965
530330245001035	966
530330245001036	967
530330245001033	968
530330245002027	969
530330246012000	970
530330252004010	971
530330252004009	972
530330327025090	973
530330327025021	974
530330327025092	975
530330327025071	976
530330327025060	977
530330275003007	978
530330225004023	979
530330327041047	980
530330327041028	981
530330327041048	982
530330293072000	983
530330215004000	984
530330298026016	985
530330314001000	986
530330313011042	987
530330074014004	988
530330317033008	989
530330317033012	990
530330323241007	991
530330323241006	992
530330323241005	993
530330205002000	994
530330322081013	995
530330097022014	996
530330097022015	997
530330098004010	998
530330098004019	999
530330260021003	1000
530330277012036	1001
530330067001011	1002
530330293032004	1003
530330295033007	1004
530330298012004	1005
530330297004041	1006
530330074022002	1007
530330285003000	1008
530330285003002	1009
530330221024010	1010
530330221024011	1011
530330218022050	1012
530330221021010	1013
530330221021004	1014
530330221021000	1015
530330226041009	1016
530330226041010	1017
530330221021018	1018
530330221021022	1019
530330221021021	1020
530330221021005	1021
530330323223006	1022
530330323223010	1023
530330323223007	1024
530330323223000	1025
530330323223001	1026
530330250032015	1027
530330256023002	1028
530330256023001	1029
530330237002005	1030
530330237002013	1031
530330237002014	1032
530330237001012	1033
530330237001013	1034
530330237001011	1035
530330237001014	1036
530330237001005	1037
530330003001016	1038
530330103005001	1039
530330323152009	1040
530330323152007	1041
530330323152006	1042
530330323152012	1043
530330323152013	1044
530330323152011	1045
530330323152015	1046
530330323152016	1047
530330323152014	1048
530330323152024	1049
530330323153027	1050
530330323152023	1051
530330323152017	1052
530330323152010	1053
530330323152034	1054
530330323152025	1055
530330323151020	1056
530330323152020	1057
530330323152019	1058
530330323152027	1059
530330323152031	1060
530330323152033	1061
530330056005004	1062
530330218021032	1063
530330218021003	1064
530330218021033	1065
530330293073009	1066
530330039001020	1067
530330039001021	1068
530330039001007	1069
530330070002004	1070
530330073001014	1071
530330099002005	1072
530330099004095	1073
530330062001056	1074
530330062001066	1075
530330273003025	1076
530330210002011	1077
530330210002012	1078
530330203004001	1079
530330203004000	1080
530330203004004	1081
530330203004005	1082
530330313022040	1083
530330313022039	1084
530530702072004	1085
530530702073009	1086
530330315023052	1087
530330315021195	1088
530330315021058	1089
530530703073010	1090
530330312023023	1091
530330315021187	1092
530330277023026	1093
530330277023037	1094
530330277023036	1095
530330277023027	1096
530330277023039	1097
530330277023035	1098
530330277023030	1099
530330298026018	1100
530330299023000	1101
530330299023013	1102
530330299021000	1103
530330299023001	1104
530330299023003	1105
530330298026021	1106
530330298026015	1107
530330299021009	1108
530330299023002	1109
530330299021002	1110
530330317041040	1111
530330312044003	1112
530330312044002	1113
530330312041000	1114
530330312041002	1115
530330317041011	1116
530330312044000	1117
530330316013012	1118
530330317041041	1119
530330312044001	1120
530330317041035	1121
530330312041003	1122
530330317041031	1123
530330316031028	1124
530330316053019	1125
530330316053018	1126
530330075002009	1127
530330277015013	1128
530339901000065	1129
530330283003050	1130
530330292061101	1131
530330283003070	1132
530330283003069	1133
530330283003049	1134
530330283003082	1135
530330283003036	1136
530330292061070	1137
530330283003035	1138
530330318002011	1139
530330318002022	1140
530330320022038	1141
530330320032021	1142
530330320032020	1143
530330320022037	1144
530330320032014	1145
530330320022040	1146
530330320034068	1147
530330327025207	1148
530330327025201	1149
530330327025144	1150
530330070002002	1151
530330262001126	1152
530330120003017	1153
530330121001009	1154
530330121001012	1155
530330121001013	1156
530330120002014	1157
530330120002018	1158
530330121002004	1159
530330121001010	1160
530330120002015	1161
530330121001005	1162
530330120003009	1163
530330120003016	1164
530330120003008	1165
530330121001007	1166
530330120002017	1167
530330118002016	1168
530330118003015	1169
530330119002004	1170
530330119003000	1171
530330118002015	1172
530330118003014	1173
530330119003002	1174
530330119003001	1175
530330119003012	1176
530330119002012	1177
530330119002016	1178
530330119002018	1179
530330119003013	1180
530330118001000	1181
530330251021002	1182
530330250051020	1183
530330251021003	1184
530330251021009	1185
530330250051021	1186
530330251021000	1187
530330251021001	1188
530330250051022	1189
530330321023021	1190
530330327022010	1191
530330320034000	1192
530330327022007	1193
530330327022003	1194
530330326023051	1195
530330327022006	1196
530330326023052	1197
530330328002031	1198
530330262001144	1199
530330262001143	1200
530330262001116	1201
530330262001147	1202
530330262001156	1203
530330262001145	1204
530330262001168	1205
530330262001155	1206
530339901000032	1207
530330243001003	1208
530330233002011	1209
530330233002010	1210
530330234011005	1211
530330233001019	1212
530330233001023	1213
530330233001025	1214
530330234011006	1215
530330233001022	1216
530330233002006	1217
530330233003013	1218
530330234013002	1219
530330234011020	1220
530330234011010	1221
530330234011004	1222
530330234011011	1223
530330234011018	1224
530330234011019	1225
530330234011000	1226
530330322143000	1227
530330322143008	1228
530330322151012	1229
530330322142017	1230
530330322151014	1231
530330322131003	1232
530330326012025	1233
530330328001003	1234
530330328001005	1235
530330031005020	1236
530330031005024	1237
530330031005023	1238
530330031002013	1239
530330031003005	1240
530330031002012	1241
530330031002005	1242
530330031002004	1243
530330031002007	1244
530330031002006	1245
530330031001006	1246
530330040001010	1247
530330040001025	1248
530330040001029	1249
530330040001027	1250
530330022004007	1251
530330022004006	1252
530330040001030	1253
530330040001004	1254
530330040001028	1255
530330040001014	1256
530330040001008	1257
530330323093022	1258
530330323243002	1259
530330226053009	1260
530330323092013	1261
530330323092022	1262
530330323092020	1263
530330323092021	1264
530330323091023	1265
530330323092029	1266
530330323091021	1267
530330226053000	1268
530330226053003	1269
530330323243000	1270
530330226053008	1271
530330323093018	1272
530330323092002	1273
530330323092015	1274
530330323091015	1275
530330323092001	1276
530330226053007	1277
530330323091012	1278
530330323092000	1279
530330323092019	1280
530330323091008	1281
530330323091007	1282
530330323244013	1283
530330323093035	1284
530330323244010	1285
530330323091011	1286
530330323091019	1287
530330323091013	1288
530330323092016	1289
530330323093040	1290
530330323151009	1291
530330323292054	1292
530330323292041	1293
530330325004016	1294
530330325001079	1295
530330325001078	1296
530330325001080	1297
530330325004014	1298
530330325004006	1299
530330226042020	1300
530330226042025	1301
530330226042019	1302
530330201001002	1303
530330201003011	1304
530330201001005	1305
530330201003015	1306
530330201003016	1307
530330201003020	1308
530330201001006	1309
530330201003005	1310
530330201002000	1311
530330201003009	1312
530330201003017	1313
530330201001007	1314
530330201001011	1315
530330201001013	1316
530330201002001	1317
530330201002021	1318
530330201003000	1319
530330201001009	1320
530330201001014	1321
530330201001003	1322
530330201001001	1323
530330201003004	1324
530330201002002	1325
530330216003021	1326
530330216001014	1327
530330216004004	1328
530330215002009	1329
530330323201007	1330
530330323191000	1331
530330323201012	1332
530330323201005	1333
530330323203002	1334
530330323201004	1335
530330323191004	1336
530330323191006	1337
530330323201011	1338
530330323111000	1339
530330323111001	1340
530330328003326	1341
530330328003212	1342
530330328003319	1343
530330328003324	1344
530330328003322	1345
530330328003365	1346
530330328003359	1347
530330328003220	1348
530330328003374	1349
530330328003329	1350
530330328003373	1351
530330328003327	1352
530330328003223	1353
530330328003221	1354
530330279002000	1355
530330248003006	1356
530330296012010	1357
530330296012008	1358
530330321032027	1359
530330260014008	1360
530330261003000	1361
530330261003004	1362
530330309012037	1363
530330219062014	1364
530330104012001	1365
530330104012002	1366
530330103005004	1367
530330288022004	1368
530330288021009	1369
530330288022011	1370
530330288021001	1371
530330288021000	1372
530330288021021	1373
530330288021008	1374
530330288022051	1375
530330288022016	1376
530330288022055	1377
530330288022006	1378
530330288022007	1379
530330288022008	1380
530330288022009	1381
530330288022010	1382
530330288021011	1383
530330288022015	1384
530330288022019	1385
530330288022020	1386
530330288022024	1387
530330288022025	1388
530330283003065	1389
530330288022022	1390
530330288022021	1391
530330288022023	1392
530330288022027	1393
530330288022042	1394
530330288022041	1395
530330288022040	1396
530330288022044	1397
530330288022039	1398
530330288021032	1399
530330288021031	1400
530330288021028	1401
530330288022045	1402
530330288022043	1403
530330284032007	1404
530330072001075	1405
530330294031021	1406
530330294031015	1407
530330294031016	1408
530330075002006	1409
530330054003006	1410
530330278003002	1411
530330278003003	1412
530330278003004	1413
530330278003005	1414
530330278003011	1415
530330278003012	1416
530330287001000	1417
530330287001002	1418
530330080022005	1419
530330257011031	1420
530330070006011	1421
530330302011015	1422
530330302011013	1423
530330236044004	1424
530330240001022	1425
530330240001017	1426
530330240001021	1427
530330240001018	1428
530330240001020	1429
530330240001016	1430
530330222032006	1431
530330222013007	1432
530330300032009	1433
530330300032011	1434
530330300032002	1435
530330297003054	1436
530330250052001	1437
530330065003015	1438
530330319035008	1439
530330241003009	1440
530330241003010	1441
530330241003002	1442
530330241003011	1443
530330320072017	1444
530330320072019	1445
530330320072015	1446
530330320072016	1447
530330320072021	1448
530330320072020	1449
530330302023001	1450
530330302023003	1451
530330302023007	1452
530330302023002	1453
530330302023004	1454
530330300053014	1455
530330058021000	1456
530330323253012	1457
530330219062005	1458
530330120003015	1459
530330120003014	1460
530330120003020	1461
530330120003019	1462
530330120003018	1463
530330221013000	1464
530330002002015	1465
530330220052007	1466
530330080011010	1467
530330219061025	1468
530330219061020	1469
530330312053006	1470
530330308021006	1471
530330308011030	1472
530330311002022	1473
530330311002023	1474
530330311002015	1475
530330308021007	1476
530330311002012	1477
530330308021003	1478
530330308021005	1479
530330322103030	1480
530330062001053	1481
530330077002008	1482
530330288011020	1483
530330316031017	1484
530330316031018	1485
530330322033018	1486
530330322033012	1487
530330320104008	1488
530330236043004	1489
530330323194002	1490
530330324022000	1491
530330324022016	1492
530330324012020	1493
530330324012021	1494
530330324012019	1495
530330324012017	1496
530330324012018	1497
530330298024004	1498
530330074011002	1499
530330320031042	1500
530330293054002	1501
530330293054003	1502
530330271001001	1503
530330271001019	1504
530330271001018	1505
530330271001017	1506
530330271002034	1507
530330271002015	1508
530330271002013	1509
530330208003002	1510
530330208001010	1511
530330208002014	1512
530330208003006	1513
530330208001009	1514
530330252003000	1515
530330252003001	1516
530330229011008	1517
530330229011023	1518
530330229011006	1519
530330229011007	1520
530330229011003	1521
530330229011002	1522
530330230003000	1523
530330230003013	1524
530330230003001	1525
530330230003016	1526
530330230003015	1527
530330229021015	1528
530330062001034	1529
530330059001031	1530
530330003001031	1531
530330013003015	1532
530330013003018	1533
530330013003017	1534
530330013003016	1535
530330210002014	1536
530330230004006	1537
530330230004007	1538
530330229025008	1539
530330229025007	1540
530330238011013	1541
530330228012000	1542
530330251024004	1543
530330058021006	1544
530330058021004	1545
530330058021010	1546
530330058021016	1547
530330058021015	1548
530330057002024	1549
530330058023016	1550
530330058023015	1551
530330058021019	1552
530330058023013	1553
530330058023014	1554
530330058023026	1555
530330057003008	1556
530330057003009	1557
530330058023025	1558
530330058023024	1559
530330058023012	1560
530330058023075	1561
530330058023023	1562
530330058023060	1563
530330058023061	1564
530330058023062	1565
530330058023022	1566
530330058023076	1567
530330298023001	1568
530330298023006	1569
530330298023002	1570
530330073002025	1571
530330300044012	1572
530330300044009	1573
530330095002029	1574
530330095002028	1575
530330095002025	1576
530330095002032	1577
530330095002033	1578
530330095002034	1579
530330095002036	1580
530330095002037	1581
530330095002035	1582
530330297001014	1583
530330297005003	1584
530330297005004	1585
530330297001024	1586
530330297001015	1587
530330297001025	1588
530330297005006	1589
530330059004010	1590
530330322101042	1591
530330308023004	1592
530330308023007	1593
530330308023010	1594
530330321043013	1595
530330221012007	1596
530330221013007	1597
530330221012005	1598
530330286004001	1599
530330286004002	1600
530330219031003	1601
530330121001015	1602
530330121002015	1603
530330121002021	1604
530330121001016	1605
530330121001023	1606
530330121001017	1607
530330121001020	1608
530330121001018	1609
530330065003006	1610
530330100011005	1611
530330322031018	1612
530330322031019	1613
530330293035001	1614
530330060004006	1615
530330247025027	1616
530330247025002	1617
530330250062011	1618
530330250062004	1619
530330250062014	1620
530330250062012	1621
530330229012007	1622
530330239002002	1623
530330115003011	1624
530330115003012	1625
530330115003013	1626
530330115003014	1627
530330322103028	1628
530330323174008	1629
530330322034007	1630
530330205005008	1631
530330306002003	1632
530330323272000	1633
530330240004035	1634
530330295023001	1635
530330221024013	1636
530330322033030	1637
530330207001005	1638
530330238032007	1639
530330012005013	1640
530330206004002	1641
530330027004010	1642
530330028001012	1643
530330296015001	1644
530330323111007	1645
530610521131006	1646
530330323113000	1647
530330218033016	1648
530330226034001	1649
530330322084000	1650
530330322084006	1651
530330326023058	1652
530330236012018	1653
530330309023005	1654
530330309023007	1655
530330323113015	1656
530330323111009	1657
530330323113014	1658
530330323113012	1659
530330251023011	1660
530330251023015	1661
530330251023017	1662
530330251023018	1663
